2024-12-02 01:24:08 [INFO]: Added comment for Genesis 1:1
2024-12-05 11:22:26 [INFO]: Added Book: SongofSolomon to the page
2024-12-05 11:22:26 [INFO]: Added Book: Isaiah to the page
2024-12-05 11:22:26 [INFO]: Added Book: Jeremiah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Lamentations to the page
2024-12-05 11:22:27 [INFO]: Added Book: Ezekiel to the page
2024-12-05 11:22:27 [INFO]: Added Book: Daniel to the page
2024-12-05 11:22:27 [INFO]: Added Book: Hosea to the page
2024-12-05 11:22:27 [INFO]: Added Book: Joel to the page
2024-12-05 11:22:27 [INFO]: Added Book: Amos to the page
2024-12-05 11:22:27 [INFO]: Added Book: Obadiah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Jonah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Micah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Nahum to the page
2024-12-05 11:22:27 [INFO]: Added Book: Habakkuk to the page
2024-12-05 11:22:27 [INFO]: Added Book: Zephaniah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Haggai to the page
2024-12-05 11:22:27 [INFO]: Added Book: Zechariah to the page
2024-12-05 11:22:27 [INFO]: Added Book: Malachi to the page
2024-12-05 11:22:28 [INFO]: Added Book: Matthew to the page
2024-12-05 11:22:28 [INFO]: Added Book: Mark to the page
2024-12-05 11:22:28 [INFO]: Added Book: Luke to the page
2024-12-05 11:22:28 [INFO]: Added Book: John to the page
2024-12-05 11:22:28 [INFO]: Added Book: Acts to the page
2024-12-05 11:22:28 [INFO]: Added Book: Romans to the page
2024-12-05 11:22:28 [INFO]: Added Book: 1Corinthians to the page
2024-12-05 11:22:29 [INFO]: Added Book: 2Corinthians to the page
2024-12-05 11:22:29 [INFO]: Added Book: Galatians to the page
2024-12-05 11:22:29 [INFO]: Added Book: Ephesians to the page
2024-12-05 11:22:29 [INFO]: Added Book: Philippians to the page
2024-12-05 11:22:29 [INFO]: Added Book: Colossians to the page
2024-12-05 11:22:29 [INFO]: Added Book: 1Thessalonians to the page
2024-12-05 11:22:29 [INFO]: Added Book: 2Thessalonians to the page
2024-12-05 11:22:29 [INFO]: Added Book: 1Timothy to the page
2024-12-05 11:22:29 [INFO]: Added Book: 2Timothy to the page
2024-12-05 11:22:29 [INFO]: Added Book: Titus to the page
2024-12-05 11:22:29 [INFO]: Added Book: Philemon to the page
2024-12-05 11:22:29 [INFO]: Added Book: Hebrews to the page
2024-12-05 11:22:29 [INFO]: Added Book: James to the page
2024-12-05 11:22:29 [INFO]: Added Book: 1Peter to the page
2024-12-05 11:22:29 [INFO]: Added Book: 2Peter to the page
2024-12-05 11:22:29 [INFO]: Added Book: 1John to the page
2024-12-05 11:22:29 [INFO]: Added Book: 2John to the page
2024-12-05 11:22:29 [INFO]: Added Book: 3John to the page
2024-12-05 11:22:29 [INFO]: Added Book: Jude to the page
2024-12-05 11:22:29 [INFO]: Added Book: Revelation to the page
2024-12-05 11:22:32 [INFO]: Successfully created the Antique Bible PDF.
2024-12-05 13:56:45 [INFO]: Added Book: Genesis to the page
2024-12-05 13:56:46 [INFO]: Added Book: Exodus to the page
2024-12-05 13:56:47 [INFO]: Added Book: Leviticus to the page
2024-12-05 13:56:48 [INFO]: Added Book: Numbers to the page
2024-12-05 13:56:48 [INFO]: Added Book: Deuteronomy to the page
2024-12-05 13:56:49 [INFO]: Added Book: Joshua to the page
2024-12-05 13:56:49 [INFO]: Added Book: Judges to the page
2024-12-05 13:56:50 [INFO]: Added Book: Ruth to the page
2024-12-05 13:56:50 [INFO]: Added Book: 1Samuel to the page
2024-12-05 13:56:50 [INFO]: Added Book: 2Samuel to the page
2024-12-05 13:56:50 [INFO]: Added Book: 1Kings to the page
2024-12-05 13:56:50 [INFO]: Added Book: 2Kings to the page
2024-12-05 13:56:51 [INFO]: Added Book: 1Chronicles to the page
2024-12-05 13:56:51 [INFO]: Added Book: 2Chronicles to the page
2024-12-05 13:56:51 [INFO]: Added Book: Ezra to the page
2024-12-05 13:56:51 [INFO]: Added Book: Nehemiah to the page
2024-12-05 13:56:51 [INFO]: Added Book: Esther to the page
2024-12-05 13:56:51 [INFO]: Added Book: Job to the page
2024-12-05 13:56:52 [INFO]: Added Book: Psalms to the page
2024-12-05 13:56:52 [INFO]: Added Book: Proverbs to the page
2024-12-05 13:56:52 [INFO]: Added Book: Ecclesiastes to the page
2024-12-05 13:56:52 [INFO]: Added Book: SongofSolomon to the page
2024-12-05 13:56:52 [INFO]: Added Book: Isaiah to the page
2024-12-05 13:56:52 [INFO]: Added Book: Jeremiah to the page
2024-12-05 13:56:53 [INFO]: Added Book: Lamentations to the page
2024-12-05 13:56:53 [INFO]: Added Book: Ezekiel to the page
2024-12-05 13:56:53 [INFO]: Added Book: Daniel to the page
2024-12-05 13:56:53 [INFO]: Added Book: Hosea to the page
2024-12-05 13:56:53 [INFO]: Added Book: Joel to the page
2024-12-05 13:56:53 [INFO]: Added Book: Amos to the page
2024-12-05 13:56:53 [INFO]: Added Book: Obadiah to the page
2024-12-05 13:56:53 [INFO]: Added Book: Jonah to the page
2024-12-05 13:56:54 [INFO]: Added Book: Micah to the page
2024-12-05 13:56:54 [INFO]: Added Book: Nahum to the page
2024-12-05 13:56:54 [INFO]: Added Book: Habakkuk to the page
2024-12-05 13:56:54 [INFO]: Added Book: Zephaniah to the page
2024-12-05 13:56:54 [INFO]: Added Book: Haggai to the page
2024-12-05 13:56:54 [INFO]: Added Book: Zechariah to the page
2024-12-05 13:56:54 [INFO]: Added Book: Malachi to the page
2024-12-05 13:56:54 [INFO]: Added Book: Matthew to the page
2024-12-05 13:56:54 [INFO]: Added Book: Mark to the page
2024-12-05 13:56:54 [INFO]: Added Book: Luke to the page
2024-12-05 13:56:54 [INFO]: Added Book: John to the page
2024-12-05 13:56:54 [INFO]: Added Book: Acts to the page
2024-12-05 13:56:55 [INFO]: Added Book: Romans to the page
2024-12-05 13:56:55 [INFO]: Added Book: 1Corinthians to the page
2024-12-05 13:56:55 [INFO]: Added Book: 2Corinthians to the page
2024-12-05 13:56:55 [INFO]: Added Book: Galatians to the page
2024-12-05 13:56:55 [INFO]: Added Book: Ephesians to the page
2024-12-05 13:56:55 [INFO]: Added Book: Philippians to the page
2024-12-05 13:56:55 [INFO]: Added Book: Colossians to the page
2024-12-05 13:56:55 [INFO]: Added Book: 1Thessalonians to the page
2024-12-05 13:56:55 [INFO]: Added Book: 2Thessalonians to the page
2024-12-05 13:56:55 [INFO]: Added Book: 1Timothy to the page
2024-12-05 13:56:55 [INFO]: Added Book: 2Timothy to the page
2024-12-05 13:56:55 [INFO]: Added Book: Titus to the page
2024-12-05 13:56:55 [INFO]: Added Book: Philemon to the page
2024-12-05 13:56:55 [INFO]: Added Book: Hebrews to the page
2024-12-05 13:56:55 [INFO]: Added Book: James to the page
2024-12-05 13:56:55 [INFO]: Added Book: 1Peter to the page
2024-12-05 13:56:55 [INFO]: Added Book: 2Peter to the page
2024-12-05 13:56:55 [INFO]: Added Book: 1John to the page
2024-12-05 13:56:55 [INFO]: Added Book: 2John to the page
2024-12-05 13:56:55 [INFO]: Added Book: 3John to the page
2024-12-05 13:56:55 [INFO]: Added Book: Jude to the page
2024-12-05 13:56:55 [INFO]: Added Book: Revelation to the page
2024-12-05 13:56:58 [INFO]: Successfully created the Antique Bible PDF.
2024-12-05 14:05:16 [INFO]: Added Book: Genesis to the page
2024-12-05 14:05:16 [INFO]: Added Book: Exodus to the page
2024-12-05 14:05:17 [INFO]: Added Book: Leviticus to the page
2024-12-05 14:05:17 [INFO]: Added Book: Numbers to the page
2024-12-05 14:05:17 [INFO]: Added Book: Deuteronomy to the page
2024-12-05 14:05:17 [INFO]: Added Book: Joshua to the page
2024-12-05 14:05:18 [INFO]: Added Book: Judges to the page
2024-12-05 14:05:18 [INFO]: Added Book: Ruth to the page
2024-12-05 14:05:18 [INFO]: Added Book: 1Samuel to the page
2024-12-05 14:05:18 [INFO]: Added Book: 2Samuel to the page
2024-12-05 14:05:18 [INFO]: Added Book: 1Kings to the page
2024-12-05 14:05:18 [INFO]: Added Book: 2Kings to the page
2024-12-05 14:05:19 [INFO]: Added Book: 1Chronicles to the page
2024-12-05 14:05:19 [INFO]: Added Book: 2Chronicles to the page
2024-12-05 14:05:19 [INFO]: Added Book: Ezra to the page
2024-12-05 14:05:19 [INFO]: Added Book: Nehemiah to the page
2024-12-05 14:05:19 [INFO]: Added Book: Esther to the page
2024-12-05 14:05:19 [INFO]: Added Book: Job to the page
2024-12-05 14:05:19 [INFO]: Added Book: Psalms to the page
2024-12-05 14:05:20 [INFO]: Added Book: Proverbs to the page
2024-12-05 14:05:20 [INFO]: Added Book: Ecclesiastes to the page
2024-12-05 14:05:20 [INFO]: Added Book: SongofSolomon to the page
2024-12-05 14:05:20 [INFO]: Added Book: Isaiah to the page
2024-12-05 14:05:20 [INFO]: Added Book: Jeremiah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Lamentations to the page
2024-12-05 14:05:21 [INFO]: Added Book: Ezekiel to the page
2024-12-05 14:05:21 [INFO]: Added Book: Daniel to the page
2024-12-05 14:05:21 [INFO]: Added Book: Hosea to the page
2024-12-05 14:05:21 [INFO]: Added Book: Joel to the page
2024-12-05 14:05:21 [INFO]: Added Book: Amos to the page
2024-12-05 14:05:21 [INFO]: Added Book: Obadiah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Jonah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Micah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Nahum to the page
2024-12-05 14:05:21 [INFO]: Added Book: Habakkuk to the page
2024-12-05 14:05:21 [INFO]: Added Book: Zephaniah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Haggai to the page
2024-12-05 14:05:21 [INFO]: Added Book: Zechariah to the page
2024-12-05 14:05:21 [INFO]: Added Book: Malachi to the page
2024-12-05 14:05:21 [INFO]: Added Book: Matthew to the page
2024-12-05 14:05:22 [INFO]: Added Book: Mark to the page
2024-12-05 14:05:22 [INFO]: Added Book: Luke to the page
2024-12-05 14:05:22 [INFO]: Added Book: John to the page
2024-12-05 14:05:22 [INFO]: Added Book: Acts to the page
2024-12-05 14:05:22 [INFO]: Added Book: Romans to the page
2024-12-05 14:05:22 [INFO]: Added Book: 1Corinthians to the page
2024-12-05 14:05:23 [INFO]: Added Book: 2Corinthians to the page
2024-12-05 14:05:23 [INFO]: Added Book: Galatians to the page
2024-12-05 14:05:23 [INFO]: Added Book: Ephesians to the page
2024-12-05 14:05:23 [INFO]: Added Book: Philippians to the page
2024-12-05 14:05:23 [INFO]: Added Book: Colossians to the page
2024-12-05 14:05:23 [INFO]: Added Book: 1Thessalonians to the page
2024-12-05 14:05:23 [INFO]: Added Book: 2Thessalonians to the page
2024-12-05 14:05:23 [INFO]: Added Book: 1Timothy to the page
2024-12-05 14:05:23 [INFO]: Added Book: 2Timothy to the page
2024-12-05 14:05:23 [INFO]: Added Book: Titus to the page
2024-12-05 14:05:23 [INFO]: Added Book: Philemon to the page
2024-12-05 14:05:23 [INFO]: Added Book: Hebrews to the page
2024-12-05 14:05:23 [INFO]: Added Book: James to the page
2024-12-05 14:05:23 [INFO]: Added Book: 1Peter to the page
2024-12-05 14:05:23 [INFO]: Added Book: 2Peter to the page
2024-12-05 14:05:23 [INFO]: Added Book: 1John to the page
2024-12-05 14:05:23 [INFO]: Added Book: 2John to the page
2024-12-05 14:05:23 [INFO]: Added Book: 3John to the page
2024-12-05 14:05:23 [INFO]: Added Book: Jude to the page
2024-12-05 14:05:23 [INFO]: Added Book: Revelation to the page
2024-12-05 14:05:26 [INFO]: Successfully created the Antique Bible PDF.
2024-12-07 11:08:10 [INFO]: Added Book: Genesis to the page
2024-12-07 11:08:10 [INFO]: Added Book: Exodus to the page
2024-12-07 11:08:10 [INFO]: Added Book: Leviticus to the page
2024-12-07 11:08:11 [INFO]: Added Book: Numbers to the page
2024-12-07 11:08:11 [INFO]: Added Book: Deuteronomy to the page
2024-12-07 11:08:11 [INFO]: Added Book: Joshua to the page
2024-12-07 11:08:11 [INFO]: Added Book: Judges to the page
2024-12-07 11:08:11 [INFO]: Added Book: Ruth to the page
2024-12-07 11:08:11 [INFO]: Added Book: 1Samuel to the page
2024-12-07 11:08:11 [INFO]: Added Book: 2Samuel to the page
2024-12-07 11:08:11 [INFO]: Added Book: 1Kings to the page
2024-12-07 11:08:11 [INFO]: Added Book: 2Kings to the page
2024-12-07 11:08:12 [INFO]: Added Book: 1Chronicles to the page
2024-12-07 11:08:12 [INFO]: Added Book: 2Chronicles to the page
2024-12-07 11:08:12 [INFO]: Added Book: Ezra to the page
2024-12-07 11:08:12 [INFO]: Added Book: Nehemiah to the page
2024-12-07 11:08:12 [INFO]: Added Book: Esther to the page
2024-12-07 11:08:12 [INFO]: Added Book: Job to the page
2024-12-07 11:08:12 [INFO]: Added Book: Psalms to the page
2024-12-07 11:08:12 [INFO]: Added Book: Proverbs to the page
2024-12-07 11:08:12 [INFO]: Added Book: Ecclesiastes to the page
2024-12-07 11:08:12 [INFO]: Added Book: SongofSolomon to the page
2024-12-07 11:08:12 [INFO]: Added Book: Isaiah to the page
2024-12-07 11:08:12 [INFO]: Added Book: Jeremiah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Lamentations to the page
2024-12-07 11:08:13 [INFO]: Added Book: Ezekiel to the page
2024-12-07 11:08:13 [INFO]: Added Book: Daniel to the page
2024-12-07 11:08:13 [INFO]: Added Book: Hosea to the page
2024-12-07 11:08:13 [INFO]: Added Book: Joel to the page
2024-12-07 11:08:13 [INFO]: Added Book: Amos to the page
2024-12-07 11:08:13 [INFO]: Added Book: Obadiah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Jonah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Micah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Nahum to the page
2024-12-07 11:08:13 [INFO]: Added Book: Habakkuk to the page
2024-12-07 11:08:13 [INFO]: Added Book: Zephaniah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Haggai to the page
2024-12-07 11:08:13 [INFO]: Added Book: Zechariah to the page
2024-12-07 11:08:13 [INFO]: Added Book: Malachi to the page
2024-12-07 11:08:13 [INFO]: Added Book: Matthew to the page
2024-12-07 11:08:13 [INFO]: Added Book: Mark to the page
2024-12-07 11:08:13 [INFO]: Added Book: Luke to the page
2024-12-07 11:08:13 [INFO]: Added Book: John to the page
2024-12-07 11:08:13 [INFO]: Added Book: Acts to the page
2024-12-07 11:08:13 [INFO]: Added Book: Romans to the page
2024-12-07 11:08:13 [INFO]: Added Book: 1Corinthians to the page
2024-12-07 11:08:13 [INFO]: Added Book: 2Corinthians to the page
2024-12-07 11:08:14 [INFO]: Added Book: Galatians to the page
2024-12-07 11:08:14 [INFO]: Added Book: Ephesians to the page
2024-12-07 11:08:14 [INFO]: Added Book: Philippians to the page
2024-12-07 11:08:14 [INFO]: Added Book: Colossians to the page
2024-12-07 11:08:14 [INFO]: Added Book: 1Thessalonians to the page
2024-12-07 11:08:14 [INFO]: Added Book: 2Thessalonians to the page
2024-12-07 11:08:14 [INFO]: Added Book: 1Timothy to the page
2024-12-07 11:08:14 [INFO]: Added Book: 2Timothy to the page
2024-12-07 11:08:14 [INFO]: Added Book: Titus to the page
2024-12-07 11:08:14 [INFO]: Added Book: Philemon to the page
2024-12-07 11:08:14 [INFO]: Added Book: Hebrews to the page
2024-12-07 11:08:14 [INFO]: Added Book: James to the page
2024-12-07 11:08:14 [INFO]: Added Book: 1Peter to the page
2024-12-07 11:08:14 [INFO]: Added Book: 2Peter to the page
2024-12-07 11:08:14 [INFO]: Added Book: 1John to the page
2024-12-07 11:08:14 [INFO]: Added Book: 2John to the page
2024-12-07 11:08:14 [INFO]: Added Book: 3John to the page
2024-12-07 11:08:14 [INFO]: Added Book: Jude to the page
2024-12-07 11:08:14 [INFO]: Added Book: Revelation to the page
2024-12-07 11:08:15 [INFO]: Successfully created the Antique Bible PDF.
2024-12-07 14:14:07 [INFO]: Added comment for Genesis 1:1
2024-12-07 14:27:31 [INFO]: Added Book: Genesis to the page
2024-12-07 14:27:31 [ERROR]: Error during PDF creation: verseComments?.filter is not a function
2024-12-07 14:30:17 [INFO]: Added Book: Genesis to the page
2024-12-07 14:30:17 [INFO]: Added Book: Exodus to the page
2024-12-07 14:30:17 [INFO]: Added Book: Leviticus to the page
2024-12-07 14:30:17 [INFO]: Added Book: Numbers to the page
2024-12-07 14:30:18 [INFO]: Added Book: Deuteronomy to the page
2024-12-07 14:30:18 [INFO]: Added Book: Joshua to the page
2024-12-07 14:30:18 [INFO]: Added Book: Judges to the page
2024-12-07 14:30:18 [INFO]: Added Book: Ruth to the page
2024-12-07 14:30:18 [INFO]: Added Book: 1Samuel to the page
2024-12-07 14:30:18 [INFO]: Added Book: 2Samuel to the page
2024-12-07 14:30:18 [INFO]: Added Book: 1Kings to the page
2024-12-07 14:30:18 [INFO]: Added Book: 2Kings to the page
2024-12-07 14:30:18 [INFO]: Added Book: 1Chronicles to the page
2024-12-07 14:30:18 [INFO]: Added Book: 2Chronicles to the page
2024-12-07 14:30:19 [INFO]: Added Book: Ezra to the page
2024-12-07 14:30:19 [INFO]: Added Book: Nehemiah to the page
2024-12-07 14:30:19 [INFO]: Added Book: Esther to the page
2024-12-07 14:30:19 [INFO]: Added Book: Job to the page
2024-12-07 14:30:19 [INFO]: Added Book: Psalms to the page
2024-12-07 14:30:19 [INFO]: Added Book: Proverbs to the page
2024-12-07 14:30:19 [INFO]: Added Book: Ecclesiastes to the page
2024-12-07 14:30:19 [INFO]: Added Book: SongofSolomon to the page
2024-12-07 14:30:19 [INFO]: Added Book: Isaiah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Jeremiah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Lamentations to the page
2024-12-07 14:30:20 [INFO]: Added Book: Ezekiel to the page
2024-12-07 14:30:20 [INFO]: Added Book: Daniel to the page
2024-12-07 14:30:20 [INFO]: Added Book: Hosea to the page
2024-12-07 14:30:20 [INFO]: Added Book: Joel to the page
2024-12-07 14:30:20 [INFO]: Added Book: Amos to the page
2024-12-07 14:30:20 [INFO]: Added Book: Obadiah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Jonah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Micah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Nahum to the page
2024-12-07 14:30:20 [INFO]: Added Book: Habakkuk to the page
2024-12-07 14:30:20 [INFO]: Added Book: Zephaniah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Haggai to the page
2024-12-07 14:30:20 [INFO]: Added Book: Zechariah to the page
2024-12-07 14:30:20 [INFO]: Added Book: Malachi to the page
2024-12-07 14:30:20 [INFO]: Added Book: Matthew to the page
2024-12-07 14:30:20 [INFO]: Added Book: Mark to the page
2024-12-07 14:30:20 [INFO]: Added Book: Luke to the page
2024-12-07 14:30:21 [INFO]: Added Book: John to the page
2024-12-07 14:30:21 [INFO]: Added Book: Acts to the page
2024-12-07 14:30:21 [INFO]: Added Book: Romans to the page
2024-12-07 14:30:21 [INFO]: Added Book: 1Corinthians to the page
2024-12-07 14:30:21 [INFO]: Added Book: 2Corinthians to the page
2024-12-07 14:30:21 [INFO]: Added Book: Galatians to the page
2024-12-07 14:30:21 [INFO]: Added Book: Ephesians to the page
2024-12-07 14:30:21 [INFO]: Added Book: Philippians to the page
2024-12-07 14:30:21 [INFO]: Added Book: Colossians to the page
2024-12-07 14:30:21 [INFO]: Added Book: 1Thessalonians to the page
2024-12-07 14:30:21 [INFO]: Added Book: 2Thessalonians to the page
2024-12-07 14:30:21 [INFO]: Added Book: 1Timothy to the page
2024-12-07 14:30:21 [INFO]: Added Book: 2Timothy to the page
2024-12-07 14:30:21 [INFO]: Added Book: Titus to the page
2024-12-07 14:30:21 [INFO]: Added Book: Philemon to the page
2024-12-07 14:30:21 [INFO]: Added Book: Hebrews to the page
2024-12-07 14:30:21 [INFO]: Added Book: James to the page
2024-12-07 14:30:21 [INFO]: Added Book: 1Peter to the page
2024-12-07 14:30:21 [INFO]: Added Book: 2Peter to the page
2024-12-07 14:30:21 [INFO]: Added Book: 1John to the page
2024-12-07 14:30:21 [INFO]: Added Book: 2John to the page
2024-12-07 14:30:21 [INFO]: Added Book: 3John to the page
2024-12-07 14:30:21 [INFO]: Added Book: Jude to the page
2024-12-07 14:30:21 [INFO]: Added Book: Revelation to the page
2024-12-07 14:30:23 [INFO]: Successfully created the Antique Bible PDF.
2024-12-07 14:30:36 [INFO]: Added Book: Genesis to the page
2024-12-07 14:30:36 [ERROR]: Error during PDF creation: verseComments?.filter is not a function
2024-12-07 20:19:54 [INFO]: Added Book: Genesis to the page
2024-12-07 20:19:54 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 20:40:43 [INFO]: Added Book: Genesis to the page
2024-12-07 20:40:44 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 20:42:05 [INFO]: Added Book: Genesis to the page
2024-12-07 20:42:06 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 21:21:59 [INFO]: Server running at http://localhost:3000
2024-12-07 21:44:15 [INFO]: Server running at http://localhost:3000
2024-12-07 21:45:21 [INFO]: Added Book: Genesis to the page
2024-12-07 21:45:22 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:02:24 [INFO]: Added Book: Genesis to the page
2024-12-07 22:02:24 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:02:59 [INFO]: Added Book: Genesis to the page
2024-12-07 22:03:00 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:04:38 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:09:24 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:10:00 [ERROR]: Error during PDF creation: client is not defined
2024-12-07 22:11:01 [ERROR]: Error during PDF creation: client is not defined
